Benchmark, twise, seed, approx combinations, approx coverage, combinations, coverage
asb.cnf,2,5,2157936,0.7674287600145666,2155952,0.7665928739410223
asb.cnf,2,6,2142886,0.7620765147032047,2163113,0.7691391141032762
asb.cnf,2,7,2161015,0.7685237476101602,2163043,0.7691142241701163
asb.cnf,2,8,2167171,0.770713011539512,2161536,0.7685783794662319
asb.cnf,2,9,2182734,0.7762476955116533,2188564,0.7781887382297284
asb.cnf,2,10,2167000,0.7706521986525856,2163967,0.7694427712878265
asb2305.cnf,2,1,2190771,0.7698541938422094,2185172,0.7684410455180204
asb2305.cnf,2,2,2210269,0.7767059446968334,2201433,0.7741594145256631
asb2305.cnf,2,3,2224893,0.7818449335417417,2197233,0.7726824358753894
asb2305.cnf,2,4,2223500,0.7813554223641598,2221873,0.7813473772903279
asb2305.cnf,2,5,2193034,0.7706494298758546,2218776,0.7802582813665428
asb2305.cnf,2,6,2188856,0.7691812477509896,2177637,0.7657912754871128
asb2305.cnf,2,7,2161175,0.7594539262099677,2182076,0.7673523012558187
asb2305.cnf,2,8,2205743,0.7751154726295431,2211163,0.7775810817321303
asb2305.cnf,2,9,2217233,0.7791531491768622,2214690,0.7788213921367767
asb2305.cnf,2,10,2187637,0.7687528815446204,2198687,0.7731937518176508
assabet.cnf,2,1,2325674,0.7902456560977731,2319055,0.7890413969818436
assabet.cnf,2,2,2298360,0.7809645746346555,2314803,0.7875946852738562
assabet.cnf,2,3,2322780,0.7892622977557411,2318080,0.7887096604072228
assabet.cnf,2,4,2294018,0.779489197329506,2307933,0.7852572183326818
assabet.cnf,2,5,2301797,0.7821324400878567,2290163,0.7792111066085669
assabet.cnf,2,6,2315001,0.7866190549973904,2295530,0.7810371888608643
assabet.cnf,2,7,2296370,0.7802883883524704,2312017,0.7866467692770422
assabet.cnf,2,8,2290582,0.7783216716684064,2300345,0.7826754571755301
assabet.cnf,2,9,2292933,0.7791205228992694,2320374,0.7894901770248435
assabet.cnf,2,10,2321332,0.7887702787926235,2311474,0.7864620175231765
at91sam7sek.cnf,2,1,2405020,0.782362539556962,2409351,0.7843271362394894
